PID,Measure,Item,Rating,Category
139,Felicity,Gorilla,1,Animals
139,Felicity,Microsoft,4,Group_Agents
139,Felicity,Government,2,Group_Agents
139,Felicity,Newspaper,3,Group_Agents
139,Felicity,My_Mother,7,Agents
139,Felicity,Doctor,7,Agents
139,Felicity,Cashier,5,Agents
140,Sense,ChatGPT,7,AI
140,Sense,LLM,1,AI
140,Sense,Self_Driving_Car,7,AI
140,Sense,AI,1,AI
140,Sense,Amazon_Alexa,7,AI
140,Sense,Robot,7,AI
140,Sense,Rectangle,1,Abstract
140,Sense,Number_5,1,Abstract
140,Sense,Color_Blue,1,Abstract
140,Sense,Tree,1,Inanimate_Nature
140,Sense,Moon,1,Inanimate_Nature
140,Sense,Stone,7,Inanimate_Nature
140,Sense,Pizza,1,Food
140,Sense,Cheese,1,Food
140,Sense,Sandwich,1,Food
140,Sense,Vending_Machine,7,Animate_Artifacts
140,Sense,Sewing_Machine,7,Animate_Artifacts
140,Sense,Photocopier,7,Animate_Artifacts
140,Sense,Dog,7,Animals
140,Sense,Lizard,1,Animals
140,Sense,Gorilla,1,Animals
140,Sense,Microsoft,7,Group_Agents
140,Sense,Government,7,Group_Agents
140,Sense,Newspaper,7,Group_Agents
140,Sense,My_Mother,1,Agents
140,Sense,Doctor,7,Agents
140,Sense,Cashier,7,Agents
141,Felicity,ChatGPT,6,AI
141,Felicity,LLM,5,AI
141,Felicity,Self_Driving_Car,6,AI
141,Felicity,AI,6,AI
141,Felicity,Amazon_Alexa,6,AI
141,Felicity,Robot,6,AI
141,Felicity,Rectangle,1,Abstract
141,Felicity,Number_5,1,Abstract
141,Felicity,Color_Blue,2,Abstract
141,Felicity,Tree,2,Inanimate_Nature
141,Felicity,Moon,1,Inanimate_Nature
141,Felicity,Stone,1,Inanimate_Nature
141,Felicity,Pizza,1,Food
141,Felicity,Cheese,1,Food
141,Felicity,Sandwich,1,Food
141,Felicity,Vending_Machine,2,Animate_Artifacts
141,Felicity,Sewing_Machine,2,Animate_Artifacts
141,Felicity,Photocopier,3,Animate_Artifacts
141,Felicity,Dog,7,Animals
141,Felicity,Lizard,3,Animals
141,Felicity,Gorilla,3,Animals
141,Felicity,Microsoft,6,Group_Agents
141,Felicity,Government,6,Group_Agents
141,Felicity,Newspaper,6,Group_Agents
141,Felicity,My_Mother,7,Agents
141,Felicity,Doctor,7,Agents
141,Felicity,Cashier,7,Agents
142,Felicity,ChatGPT,6,AI
142,Felicity,LLM,4,AI
142,Felicity,Self_Driving_Car,6,AI
142,Felicity,AI,6,AI
142,Felicity,Amazon_Alexa,5,AI
142,Felicity,Robot,6,AI
142,Felicity,Rectangle,2,Abstract
142,Felicity,Number_5,6,Abstract
142,Felicity,Color_Blue,5,Abstract
142,Felicity,Tree,5,Inanimate_Nature
142,Felicity,Moon,5,Inanimate_Nature
142,Felicity,Stone,4,Inanimate_Nature
142,Felicity,Pizza,2,Food
142,Felicity,Cheese,3,Food
142,Felicity,Sandwich,2,Food
142,Felicity,Vending_Machine,6,Animate_Artifacts
142,Felicity,Sewing_Machine,7,Animate_Artifacts
142,Felicity,Photocopier,6,Animate_Artifacts
142,Felicity,Dog,7,Animals
142,Felicity,Lizard,4,Animals
142,Felicity,Gorilla,2,Animals
142,Felicity,Microsoft,7,Group_Agents
142,Felicity,Government,6,Group_Agents
142,Felicity,Newspaper,4,Group_Agents
142,Felicity,My_Mother,7,Agents
142,Felicity,Doctor,7,Agents
142,Felicity,Cashier,6,Agents
143,Felicity,ChatGPT,5,AI
143,Felicity,LLM,2,AI
143,Felicity,Self_Driving_Car,5,AI
143,Felicity,AI,5,AI
143,Felicity,Amazon_Alexa,7,AI
143,Felicity,Robot,5,AI
143,Felicity,Rectangle,3,Abstract
143,Felicity,Number_5,1,Abstract
143,Felicity,Color_Blue,2,Abstract
143,Felicity,Tree,3,Inanimate_Nature
143,Felicity,Moon,3,Inanimate_Nature
143,Felicity,Stone,2,Inanimate_Nature
143,Felicity,Pizza,2,Food
143,Felicity,Cheese,2,Food
143,Felicity,Sandwich,1,Food
143,Felicity,Vending_Machine,3,Animate_Artifacts
143,Felicity,Sewing_Machine,3,Animate_Artifacts
143,Felicity,Photocopier,3,Animate_Artifacts
143,Felicity,Dog,5,Animals
143,Felicity,Lizard,3,Animals
143,Felicity,Gorilla,6,Animals
143,Felicity,Microsoft,4,Group_Agents
143,Felicity,Government,5,Group_Agents
143,Felicity,Newspaper,6,Group_Agents
143,Felicity,My_Mother,7,Agents
143,Felicity,Doctor,7,Agents
143,Felicity,Cashier,7,Agents
144,Sense,ChatGPT,7,AI
144,Sense,LLM,6,AI
144,Sense,Self_Driving_Car,7,AI
144,Sense,AI,7,AI
144,Sense,Amazon_Alexa,5,AI
144,Sense,Robot,6,AI
144,Sense,Rectangle,2,Abstract
144,Sense,Number_5,1,Abstract
144,Sense,Color_Blue,3,Abstract
144,Sense,Tree,3,Inanimate_Nature
144,Sense,Moon,3,Inanimate_Nature
144,Sense,Stone,4,Inanimate_Nature
144,Sense,Pizza,3,Food
144,Sense,Cheese,3,Food
144,Sense,Sandwich,3,Food
144,Sense,Vending_Machine,5,Animate_Artifacts
144,Sense,Sewing_Machine,6,Animate_Artifacts
144,Sense,Photocopier,5,Animate_Artifacts
144,Sense,Dog,7,Animals
144,Sense,Lizard,5,Animals
144,Sense,Gorilla,5,Animals
144,Sense,Microsoft,6,Group_Agents
144,Sense,Government,7,Group_Agents
144,Sense,Newspaper,7,Group_Agents
144,Sense,My_Mother,7,Agents
144,Sense,Doctor,7,Agents
144,Sense,Cashier,7,Agents
145,Felicity,ChatGPT,3,AI
145,Felicity,LLM,4,AI
145,Felicity,Self_Driving_Car,6,AI
145,Felicity,AI,5,AI
145,Felicity,Amazon_Alexa,4,AI
145,Felicity,Robot,5,AI
145,Felicity,Rectangle,2,Abstract
145,Felicity,Number_5,2,Abstract
145,Felicity,Color_Blue,2,Abstract
145,Felicity,Tree,1,Inanimate_Nature
145,Felicity,Moon,2,Inanimate_Nature
145,Felicity,Stone,1,Inanimate_Nature
145,Felicity,Pizza,1,Food
145,Felicity,Cheese,1,Food
145,Felicity,Sandwich,1,Food
145,Felicity,Vending_Machine,4,Animate_Artifacts
145,Felicity,Sewing_Machine,1,Animate_Artifacts
145,Felicity,Photocopier,1,Animate_Artifacts
145,Felicity,Dog,5,Animals
145,Felicity,Lizard,1,Animals
145,Felicity,Gorilla,1,Animals
145,Felicity,Microsoft,4,Group_Agents
145,Felicity,Government,7,Group_Agents
145,Felicity,Newspaper,4,Group_Agents
145,Felicity,My_Mother,7,Agents
145,Felicity,Doctor,7,Agents
145,Felicity,Cashier,5,Agents
146,Sense,ChatGPT,7,AI
146,Sense,LLM,7,AI
146,Sense,Self_Driving_Car,7,AI
146,Sense,AI,5,AI
146,Sense,Amazon_Alexa,7,AI
146,Sense,Robot,7,AI
146,Sense,Rectangle,6,Abstract
146,Sense,Number_5,6,Abstract
146,Sense,Color_Blue,7,Abstract
146,Sense,Tree,6,Inanimate_Nature
146,Sense,Moon,6,Inanimate_Nature
146,Sense,Stone,7,Inanimate_Nature
146,Sense,Pizza,6,Food
146,Sense,Cheese,6,Food
146,Sense,Sandwich,6,Food
146,Sense,Vending_Machine,7,Animate_Artifacts
146,Sense,Sewing_Machine,7,Animate_Artifacts
146,Sense,Photocopier,7,Animate_Artifacts
146,Sense,Dog,7,Animals
146,Sense,Lizard,7,Animals
146,Sense,Gorilla,7,Animals
146,Sense,Microsoft,7,Group_Agents
146,Sense,Government,7,Group_Agents
146,Sense,Newspaper,7,Group_Agents
146,Sense,My_Mother,7,Agents
146,Sense,Doctor,7,Agents
146,Sense,Cashier,7,Agents
147,Sense,ChatGPT,5,AI
147,Sense,LLM,4,AI
147,Sense,Self_Driving_Car,4,AI
147,Sense,AI,5,AI
147,Sense,Amazon_Alexa,5,AI
147,Sense,Robot,5,AI
147,Sense,Rectangle,1,Abstract
147,Sense,Number_5,1,Abstract
147,Sense,Color_Blue,2,Abstract
147,Sense,Tree,3,Inanimate_Nature
147,Sense,Moon,2,Inanimate_Nature
147,Sense,Stone,2,Inanimate_Nature
147,Sense,Pizza,3,Food
147,Sense,Cheese,3,Food
147,Sense,Sandwich,3,Food
147,Sense,Vending_Machine,3,Animate_Artifacts
147,Sense,Sewing_Machine,3,Animate_Artifacts
147,Sense,Photocopier,4,Animate_Artifacts
147,Sense,Dog,7,Animals
147,Sense,Lizard,5,Animals
147,Sense,Gorilla,6,Animals
147,Sense,Microsoft,6,Group_Agents
147,Sense,Government,7,Group_Agents
147,Sense,Newspaper,6,Group_Agents
147,Sense,My_Mother,7,Agents
147,Sense,Doctor,7,Agents
147,Sense,Cashier,7,Agents
148,Sense,ChatGPT,6,AI
148,Sense,LLM,5,AI
148,Sense,Self_Driving_Car,7,AI
148,Sense,AI,7,AI
148,Sense,Amazon_Alexa,4,AI
148,Sense,Robot,5,AI
148,Sense,Rectangle,1,Abstract
148,Sense,Number_5,1,Abstract
148,Sense,Color_Blue,1,Abstract
148,Sense,Tree,2,Inanimate_Nature
148,Sense,Moon,2,Inanimate_Nature
148,Sense,Stone,1,Inanimate_Nature
148,Sense,Pizza,1,Food
148,Sense,Cheese,1,Food
148,Sense,Sandwich,1,Food
148,Sense,Vending_Machine,2,Animate_Artifacts
148,Sense,Sewing_Machine,2,Animate_Artifacts
148,Sense,Photocopier,2,Animate_Artifacts
148,Sense,Dog,7,Animals
148,Sense,Lizard,6,Animals
148,Sense,Gorilla,7,Animals
148,Sense,Microsoft,7,Group_Agents
148,Sense,Government,7,Group_Agents
148,Sense,Newspaper,6,Group_Agents
148,Sense,My_Mother,7,Agents
148,Sense,Doctor,7,Agents
148,Sense,Cashier,7,Agents
149,Sense,ChatGPT,7,AI
149,Sense,LLM,2,AI
149,Sense,Self_Driving_Car,6,AI
149,Sense,AI,6,AI
149,Sense,Amazon_Alexa,4,AI
149,Sense,Robot,5,AI
149,Sense,Rectangle,1,Abstract
149,Sense,Number_5,5,Abstract
149,Sense,Color_Blue,7,Abstract
149,Sense,Tree,1,Inanimate_Nature
149,Sense,Moon,1,Inanimate_Nature
149,Sense,Stone,1,Inanimate_Nature
149,Sense,Pizza,1,Food
149,Sense,Cheese,1,Food
149,Sense,Sandwich,7,Food
149,Sense,Vending_Machine,4,Animate_Artifacts
149,Sense,Sewing_Machine,2,Animate_Artifacts
149,Sense,Photocopier,1,Animate_Artifacts
149,Sense,Dog,7,Animals
149,Sense,Lizard,1,Animals
149,Sense,Gorilla,6,Animals
149,Sense,Microsoft,5,Group_Agents
149,Sense,Government,7,Group_Agents
149,Sense,Newspaper,5,Group_Agents
149,Sense,My_Mother,7,Agents
149,Sense,Doctor,7,Agents
149,Sense,Cashier,6,Agents
150,Sense,ChatGPT,7,AI
150,Sense,LLM,2,AI
150,Sense,Self_Driving_Car,7,AI
150,Sense,AI,6,AI
150,Sense,Amazon_Alexa,7,AI
150,Sense,Robot,7,AI
150,Sense,Rectangle,1,Abstract
150,Sense,Number_5,1,Abstract
150,Sense,Color_Blue,2,Abstract
150,Sense,Tree,3,Inanimate_Nature
150,Sense,Moon,3,Inanimate_Nature
150,Sense,Stone,4,Inanimate_Nature
150,Sense,Pizza,3,Food
150,Sense,Cheese,2,Food
150,Sense,Sandwich,2,Food
150,Sense,Vending_Machine,3,Animate_Artifacts
150,Sense,Sewing_Machine,4,Animate_Artifacts
150,Sense,Photocopier,5,Animate_Artifacts
150,Sense,Dog,7,Animals
150,Sense,Lizard,7,Animals
150,Sense,Gorilla,7,Animals
150,Sense,Microsoft,7,Group_Agents
150,Sense,Government,7,Group_Agents
150,Sense,Newspaper,7,Group_Agents
150,Sense,My_Mother,7,Agents
150,Sense,Doctor,7,Agents
150,Sense,Cashier,7,Agents
151,Sense,ChatGPT,7,AI
151,Sense,LLM,1,AI
151,Sense,Self_Driving_Car,7,AI
151,Sense,AI,7,AI
151,Sense,Amazon_Alexa,7,AI
151,Sense,Robot,7,AI
151,Sense,Rectangle,1,Abstract
151,Sense,Number_5,1,Abstract
151,Sense,Color_Blue,1,Abstract
151,Sense,Tree,2,Inanimate_Nature
151,Sense,Moon,1,Inanimate_Nature
151,Sense,Stone,3,Inanimate_Nature
151,Sense,Pizza,1,Food
151,Sense,Cheese,1,Food
151,Sense,Sandwich,1,Food
151,Sense,Vending_Machine,7,Animate_Artifacts
151,Sense,Sewing_Machine,5,Animate_Artifacts
151,Sense,Photocopier,7,Animate_Artifacts
151,Sense,Dog,7,Animals
151,Sense,Lizard,7,Animals
151,Sense,Gorilla,7,Animals
151,Sense,Microsoft,7,Group_Agents
151,Sense,Government,7,Group_Agents
151,Sense,Newspaper,7,Group_Agents
151,Sense,My_Mother,7,Agents
151,Sense,Doctor,7,Agents
151,Sense,Cashier,7,Agents
152,Sense,ChatGPT,3,AI
152,Sense,LLM,1,AI
152,Sense,Self_Driving_Car,3,AI
152,Sense,AI,3,AI
152,Sense,Amazon_Alexa,3,AI
152,Sense,Robot,3,AI
152,Sense,Rectangle,1,Abstract
152,Sense,Number_5,1,Abstract
152,Sense,Color_Blue,1,Abstract
152,Sense,Tree,1,Inanimate_Nature
152,Sense,Moon,1,Inanimate_Nature
152,Sense,Stone,1,Inanimate_Nature
152,Sense,Pizza,1,Food
152,Sense,Cheese,1,Food
152,Sense,Sandwich,1,Food
152,Sense,Vending_Machine,1,Animate_Artifacts
152,Sense,Sewing_Machine,1,Animate_Artifacts
152,Sense,Photocopier,3,Animate_Artifacts
152,Sense,Dog,4,Animals
152,Sense,Lizard,1,Animals
152,Sense,Gorilla,1,Animals
152,Sense,Microsoft,3,Group_Agents
152,Sense,Government,7,Group_Agents
152,Sense,Newspaper,7,Group_Agents
152,Sense,My_Mother,7,Agents
152,Sense,Doctor,7,Agents
152,Sense,Cashier,7,Agents
153,Sense,ChatGPT,7,AI
153,Sense,LLM,7,AI
153,Sense,Self_Driving_Car,7,AI
153,Sense,AI,7,AI
153,Sense,Amazon_Alexa,7,AI
153,Sense,Robot,7,AI
153,Sense,Rectangle,1,Abstract
153,Sense,Number_5,1,Abstract
153,Sense,Color_Blue,1,Abstract
153,Sense,Tree,2,Inanimate_Nature
153,Sense,Moon,1,Inanimate_Nature
153,Sense,Stone,4,Inanimate_Nature
153,Sense,Pizza,1,Food
153,Sense,Cheese,1,Food
153,Sense,Sandwich,1,Food
153,Sense,Vending_Machine,7,Animate_Artifacts
153,Sense,Sewing_Machine,7,Animate_Artifacts
153,Sense,Photocopier,7,Animate_Artifacts
153,Sense,Dog,7,Animals
153,Sense,Lizard,6,Animals
153,Sense,Gorilla,7,Animals
153,Sense,Microsoft,7,Group_Agents
153,Sense,Government,7,Group_Agents
153,Sense,Newspaper,7,Group_Agents
153,Sense,My_Mother,7,Agents
153,Sense,Doctor,7,Agents
153,Sense,Cashier,7,Agents
154,Felicity,ChatGPT,6,AI
154,Felicity,LLM,1,AI
154,Felicity,Self_Driving_Car,6,AI
154,Felicity,AI,6,AI
154,Felicity,Amazon_Alexa,1,AI
154,Felicity,Robot,2,AI
154,Felicity,Rectangle,1,Abstract
154,Felicity,Number_5,1,Abstract
154,Felicity,Color_Blue,1,Abstract
154,Felicity,Tree,1,Inanimate_Nature
154,Felicity,Moon,1,Inanimate_Nature
154,Felicity,Stone,1,Inanimate_Nature
154,Felicity,Pizza,1,Food
154,Felicity,Cheese,1,Food
154,Felicity,Sandwich,1,Food
154,Felicity,Vending_Machine,1,Animate_Artifacts
154,Felicity,Sewing_Machine,4,Animate_Artifacts
154,Felicity,Photocopier,7,Animate_Artifacts
154,Felicity,Dog,7,Animals
154,Felicity,Lizard,1,Animals
154,Felicity,Gorilla,1,Animals
154,Felicity,Microsoft,6,Group_Agents
154,Felicity,Government,7,Group_Agents
154,Felicity,Newspaper,7,Group_Agents
154,Felicity,My_Mother,7,Agents
154,Felicity,Doctor,7,Agents
154,Felicity,Cashier,7,Agents
155,Felicity,ChatGPT,5,AI
155,Felicity,LLM,6,AI
155,Felicity,Self_Driving_Car,5,AI
155,Felicity,AI,7,AI
155,Felicity,Amazon_Alexa,5,AI
155,Felicity,Robot,6,AI
155,Felicity,Rectangle,7,Abstract
155,Felicity,Number_5,7,Abstract
155,Felicity,Color_Blue,7,Abstract
155,Felicity,Tree,6,Inanimate_Nature
155,Felicity,Moon,7,Inanimate_Nature
155,Felicity,Stone,7,Inanimate_Nature
155,Felicity,Pizza,6,Food
155,Felicity,Cheese,7,Food
155,Felicity,Sandwich,7,Food
155,Felicity,Vending_Machine,4,Animate_Artifacts
155,Felicity,Sewing_Machine,7,Animate_Artifacts
155,Felicity,Photocopier,6,Animate_Artifacts
155,Felicity,Dog,5,Animals
155,Felicity,Lizard,5,Animals
155,Felicity,Gorilla,5,Animals
155,Felicity,Microsoft,5,Group_Agents
155,Felicity,Government,6,Group_Agents
155,Felicity,Newspaper,5,Group_Agents
155,Felicity,My_Mother,7,Agents
155,Felicity,Doctor,7,Agents
155,Felicity,Cashier,7,Agents
156,Sense,ChatGPT,5,AI
156,Sense,LLM,1,AI
156,Sense,Self_Driving_Car,6,AI
156,Sense,AI,6,AI
156,Sense,Amazon_Alexa,7,AI
156,Sense,Robot,7,AI
156,Sense,Rectangle,1,Abstract
156,Sense,Number_5,1,Abstract
156,Sense,Color_Blue,1,Abstract
156,Sense,Tree,1,Inanimate_Nature
156,Sense,Moon,1,Inanimate_Nature
156,Sense,Stone,1,Inanimate_Nature
156,Sense,Pizza,1,Food
156,Sense,Cheese,1,Food
156,Sense,Sandwich,1,Food
156,Sense,Vending_Machine,2,Animate_Artifacts
156,Sense,Sewing_Machine,2,Animate_Artifacts
156,Sense,Photocopier,6,Animate_Artifacts
156,Sense,Dog,5,Animals
156,Sense,Lizard,2,Animals
156,Sense,Gorilla,6,Animals
156,Sense,Microsoft,2,Group_Agents
156,Sense,Government,7,Group_Agents
156,Sense,Newspaper,2,Group_Agents
156,Sense,My_Mother,7,Agents
156,Sense,Doctor,7,Agents
156,Sense,Cashier,7,Agents
157,Sense,ChatGPT,7,AI
157,Sense,LLM,3,AI
157,Sense,Self_Driving_Car,7,AI
157,Sense,AI,7,AI
157,Sense,Amazon_Alexa,7,AI
157,Sense,Robot,7,AI
157,Sense,Rectangle,1,Abstract
157,Sense,Number_5,5,Abstract
157,Sense,Color_Blue,2,Abstract
157,Sense,Tree,2,Inanimate_Nature
157,Sense,Moon,2,Inanimate_Nature
157,Sense,Stone,2,Inanimate_Nature
157,Sense,Pizza,4,Food
157,Sense,Cheese,6,Food
157,Sense,Sandwich,3,Food
157,Sense,Vending_Machine,5,Animate_Artifacts
157,Sense,Sewing_Machine,6,Animate_Artifacts
157,Sense,Photocopier,3,Animate_Artifacts
157,Sense,Dog,7,Animals
157,Sense,Lizard,2,Animals
157,Sense,Gorilla,5,Animals
157,Sense,Microsoft,7,Group_Agents
157,Sense,Government,7,Group_Agents
157,Sense,Newspaper,7,Group_Agents
157,Sense,My_Mother,7,Agents
157,Sense,Doctor,7,Agents
157,Sense,Cashier,7,Agents
158,Felicity,ChatGPT,5,AI
158,Felicity,LLM,5,AI
158,Felicity,Self_Driving_Car,5,AI
158,Felicity,AI,4,AI
158,Felicity,Amazon_Alexa,5,AI
158,Felicity,Robot,4,AI
158,Felicity,Rectangle,1,Abstract
158,Felicity,Number_5,1,Abstract
158,Felicity,Color_Blue,3,Abstract
158,Felicity,Tree,3,Inanimate_Nature
158,Felicity,Moon,1,Inanimate_Nature
158,Felicity,Stone,1,Inanimate_Nature
158,Felicity,Pizza,2,Food
158,Felicity,Cheese,1,Food
158,Felicity,Sandwich,1,Food
158,Felicity,Vending_Machine,5,Animate_Artifacts
158,Felicity,Sewing_Machine,3,Animate_Artifacts
158,Felicity,Photocopier,2,Animate_Artifacts
158,Felicity,Dog,7,Animals
158,Felicity,Lizard,1,Animals
158,Felicity,Gorilla,4,Animals
158,Felicity,Microsoft,5,Group_Agents
158,Felicity,Government,4,Group_Agents
158,Felicity,Newspaper,5,Group_Agents
158,Felicity,My_Mother,7,Agents
158,Felicity,Doctor,6,Agents
158,Felicity,Cashier,6,Agents
159,Felicity,ChatGPT,4,AI
159,Felicity,LLM,4,AI
159,Felicity,Self_Driving_Car,5,AI
159,Felicity,AI,5,AI
159,Felicity,Amazon_Alexa,6,AI
159,Felicity,Robot,5,AI
159,Felicity,Rectangle,2,Abstract
159,Felicity,Number_5,5,Abstract
159,Felicity,Color_Blue,4,Abstract
159,Felicity,Tree,6,Inanimate_Nature
159,Felicity,Moon,5,Inanimate_Nature
159,Felicity,Stone,5,Inanimate_Nature
159,Felicity,Pizza,5,Food
159,Felicity,Cheese,4,Food
159,Felicity,Sandwich,4,Food
159,Felicity,Vending_Machine,6,Animate_Artifacts
159,Felicity,Sewing_Machine,4,Animate_Artifacts
159,Felicity,Photocopier,6,Animate_Artifacts
159,Felicity,Dog,5,Animals
159,Felicity,Lizard,1,Animals
159,Felicity,Gorilla,1,Animals
159,Felicity,Microsoft,5,Group_Agents
159,Felicity,Government,3,Group_Agents
159,Felicity,Newspaper,3,Group_Agents
159,Felicity,My_Mother,7,Agents
159,Felicity,Doctor,4,Agents
159,Felicity,Cashier,5,Agents
160,Sense,ChatGPT,7,AI
160,Sense,LLM,7,AI
160,Sense,Self_Driving_Car,7,AI
160,Sense,AI,7,AI
160,Sense,Amazon_Alexa,7,AI
160,Sense,Robot,7,AI
160,Sense,Rectangle,3,Abstract
160,Sense,Number_5,3,Abstract
160,Sense,Color_Blue,3,Abstract
160,Sense,Tree,3,Inanimate_Nature
160,Sense,Moon,4,Inanimate_Nature
160,Sense,Stone,6,Inanimate_Nature
160,Sense,Pizza,3,Food
160,Sense,Cheese,5,Food
160,Sense,Sandwich,3,Food
160,Sense,Vending_Machine,6,Animate_Artifacts
160,Sense,Sewing_Machine,5,Animate_Artifacts
160,Sense,Photocopier,7,Animate_Artifacts
160,Sense,Dog,7,Animals
160,Sense,Lizard,6,Animals
160,Sense,Gorilla,7,Animals
160,Sense,Microsoft,7,Group_Agents
160,Sense,Government,7,Group_Agents
160,Sense,Newspaper,7,Group_Agents
160,Sense,My_Mother,7,Agents
160,Sense,Doctor,7,Agents
160,Sense,Cashier,7,Agents
161,Felicity,ChatGPT,6,AI
161,Felicity,LLM,6,AI
161,Felicity,Self_Driving_Car,6,AI
161,Felicity,AI,5,AI
161,Felicity,Amazon_Alexa,6,AI
161,Felicity,Robot,4,AI
161,Felicity,Rectangle,6,Abstract
161,Felicity,Number_5,5,Abstract
161,Felicity,Color_Blue,6,Abstract
161,Felicity,Tree,5,Inanimate_Nature
161,Felicity,Moon,6,Inanimate_Nature
161,Felicity,Stone,5,Inanimate_Nature
161,Felicity,Pizza,5,Food
161,Felicity,Cheese,4,Food
161,Felicity,Sandwich,6,Food
161,Felicity,Vending_Machine,6,Animate_Artifacts
161,Felicity,Sewing_Machine,5,Animate_Artifacts
161,Felicity,Photocopier,5,Animate_Artifacts
161,Felicity,Dog,6,Animals
161,Felicity,Lizard,6,Animals
161,Felicity,Gorilla,6,Animals
161,Felicity,Microsoft,6,Group_Agents
161,Felicity,Government,7,Group_Agents
161,Felicity,Newspaper,6,Group_Agents
161,Felicity,My_Mother,6,Agents
161,Felicity,Doctor,6,Agents
161,Felicity,Cashier,6,Agents
162,Sense,ChatGPT,7,AI
162,Sense,LLM,7,AI
162,Sense,Self_Driving_Car,7,AI
162,Sense,AI,7,AI
162,Sense,Amazon_Alexa,7,AI
162,Sense,Robot,7,AI
162,Sense,Rectangle,1,Abstract
162,Sense,Number_5,1,Abstract
162,Sense,Color_Blue,1,Abstract
162,Sense,Tree,2,Inanimate_Nature
162,Sense,Moon,2,Inanimate_Nature
162,Sense,Stone,1,Inanimate_Nature
162,Sense,Pizza,2,Food
162,Sense,Cheese,1,Food
162,Sense,Sandwich,1,Food
162,Sense,Vending_Machine,3,Animate_Artifacts
162,Sense,Sewing_Machine,2,Animate_Artifacts
162,Sense,Photocopier,3,Animate_Artifacts
162,Sense,Dog,5,Animals
162,Sense,Lizard,5,Animals
162,Sense,Gorilla,7,Animals
162,Sense,Microsoft,7,Group_Agents
162,Sense,Government,7,Group_Agents
162,Sense,Newspaper,7,Group_Agents
162,Sense,My_Mother,7,Agents
162,Sense,Doctor,7,Agents
162,Sense,Cashier,7,Agents
163,Felicity,ChatGPT,3,AI
163,Felicity,LLM,4,AI
163,Felicity,Self_Driving_Car,6,AI
163,Felicity,AI,6,AI
163,Felicity,Amazon_Alexa,6,AI
163,Felicity,Robot,5,AI
163,Felicity,Rectangle,1,Abstract
163,Felicity,Number_5,2,Abstract
163,Felicity,Color_Blue,1,Abstract
163,Felicity,Tree,2,Inanimate_Nature
163,Felicity,Moon,2,Inanimate_Nature
163,Felicity,Stone,1,Inanimate_Nature
163,Felicity,Pizza,3,Food
163,Felicity,Cheese,3,Food
163,Felicity,Sandwich,4,Food
163,Felicity,Vending_Machine,4,Animate_Artifacts
163,Felicity,Sewing_Machine,5,Animate_Artifacts
163,Felicity,Photocopier,6,Animate_Artifacts
163,Felicity,Dog,6,Animals
163,Felicity,Lizard,3,Animals
163,Felicity,Gorilla,2,Animals
163,Felicity,Microsoft,7,Group_Agents
163,Felicity,Government,6,Group_Agents
163,Felicity,Newspaper,6,Group_Agents
163,Felicity,My_Mother,6,Agents
163,Felicity,Doctor,7,Agents
163,Felicity,Cashier,7,Agents
164,Felicity,ChatGPT,5,AI
164,Felicity,LLM,4,AI
164,Felicity,Self_Driving_Car,5,AI
164,Felicity,AI,5,AI
164,Felicity,Amazon_Alexa,5,AI
164,Felicity,Robot,5,AI
164,Felicity,Rectangle,2,Abstract
164,Felicity,Number_5,2,Abstract
164,Felicity,Color_Blue,2,Abstract
164,Felicity,Tree,1,Inanimate_Nature
164,Felicity,Moon,5,Inanimate_Nature
164,Felicity,Stone,2,Inanimate_Nature
164,Felicity,Pizza,2,Food
164,Felicity,Cheese,2,Food
164,Felicity,Sandwich,1,Food
164,Felicity,Vending_Machine,5,Animate_Artifacts
164,Felicity,Sewing_Machine,5,Animate_Artifacts
164,Felicity,Photocopier,5,Animate_Artifacts
164,Felicity,Dog,7,Animals
164,Felicity,Lizard,5,Animals
164,Felicity,Gorilla,5,Animals
164,Felicity,Microsoft,5,Group_Agents
164,Felicity,Government,6,Group_Agents
164,Felicity,Newspaper,5,Group_Agents
164,Felicity,My_Mother,7,Agents
164,Felicity,Doctor,7,Agents
164,Felicity,Cashier,6,Agents
165,Felicity,ChatGPT,3,AI
165,Felicity,LLM,1,AI
165,Felicity,Self_Driving_Car,5,AI
165,Felicity,AI,4,AI
165,Felicity,Amazon_Alexa,2,AI
165,Felicity,Robot,1,AI
165,Felicity,Rectangle,1,Abstract
165,Felicity,Number_5,1,Abstract
165,Felicity,Color_Blue,1,Abstract
165,Felicity,Tree,1,Inanimate_Nature
165,Felicity,Moon,2,Inanimate_Nature
165,Felicity,Stone,1,Inanimate_Nature
165,Felicity,Pizza,1,Food
165,Felicity,Cheese,1,Food
165,Felicity,Sandwich,1,Food
165,Felicity,Vending_Machine,6,Animate_Artifacts
165,Felicity,Sewing_Machine,5,Animate_Artifacts
165,Felicity,Photocopier,7,Animate_Artifacts
165,Felicity,Dog,1,Animals
165,Felicity,Lizard,1,Animals
165,Felicity,Gorilla,1,Animals
165,Felicity,Microsoft,4,Group_Agents
165,Felicity,Government,4,Group_Agents
165,Felicity,Newspaper,6,Group_Agents
165,Felicity,My_Mother,7,Agents
165,Felicity,Doctor,7,Agents
165,Felicity,Cashier,7,Agents
166,Sense,ChatGPT,7,AI
166,Sense,LLM,2,AI
166,Sense,Self_Driving_Car,5,AI
166,Sense,AI,6,AI
166,Sense,Amazon_Alexa,5,AI
166,Sense,Robot,3,AI
